negative,this is amusing for about three minutes .
negative,a film with a great premise but only a great premise .
positive,offers a breath of the fresh air of true sophistication .
neutral,Steve's last Design is apparently the @apple #apple #iPhone 5 | http://t.co/DIfQTmwm
negative,"oedekerk mugs mercilessly , and the genuinely funny jokes are few and far between ."
negative,"resident evil isn't a product of its cinematic predecessors so much as an mtv , sugar hysteria , and playstation cocktail ."
positive,it will delight newcomers to the story and those who know it from bygone days .
neutral,"Over the weekend, @Apple sold more than 4,000,000 iPhones. Thatâ€™s about 16 iPhones sold every second."
neutral,iPhone 4S 8MP camera : ItÂ´s a SONY. http://t.co/BIqBEhTb @sony @apple #apple #iphone4S #cameras
negative,. . . hokey art house pretension .
negative,alternately frustrating and rewarding .
neutral,"Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to innovation!  Eh, @mark_newton?"
neutral,Do people loved Steve? Check out this photo from @Apple store http://t.co/jIqBGghC
negative,blue crush is so prolonged and boring it isn't even close to being the barn-burningly bad movie it promised it would be .
positive,[an] hilarious romantic comedy .
positive,stephen earnhart's homespun documentary mule skinner blues has nothing but love for its posse of trailer park denizens .
positive,makmalbaf follows a resolutely realistic path in this uncompromising insight into the harsh existence of the kurdish refugees of iran's borderlands .
positive,bullock does a good job here of working against her natural likability .
negative,this flat run at a hip-hop tootsie is so poorly paced you could fit all of pootie tang in between its punchlines .
negative,"the story is so light and sugary that were it a macy's thanksgiving day parade balloon , extra heavy-duty ropes would be needed to keep it from floating away ."
positive,"i don't know precisely what to make of steven soderbergh's full frontal , though that didn't stop me from enjoying much of it ."
positive,will grab your children by the imagination and amaze them and amuse them .
negative,"in the book-on-tape market , the film of "" the kid stays in the picture "" would be an abridged edition"
neutral,@mcp111 @apple @AppStore Why are you asking us? Apple don't read messages on Twitter... and Apple aren't @Apple either
positive,"in a normal screen process , these bromides would be barely enough to sustain an interstitial program on the discovery channel . but in imax 3-d , the clichés disappear into the vertiginous perspectives opened up by the photography ."
negative,"despite an impressive roster of stars and direction from kathryn bigelow , the weight of water is oppressively heavy ."
negative,[at least] moore is a real charmer .
negative,a generic international version of a typical american horror film .
negative,[macdowell] ventures beyond her abilities several times here and reveals how bad an actress she is .
negative,"there's the plot , and a maddeningly insistent and repetitive piano score that made me want to scream ."
negative,"an unremarkable , modern action/comedy buddy movie whose only nod to nostalgia is in the title ."
positive,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene ."
negative,"soderbergh seems capable only of delivering artfully lighted , earnest inquiries that lack the kind of genuine depth that would make them redeemable ."
negative,"children , christian or otherwise , deserve to hear the full story of jonah's despair -- in all its agonizing , catch-22 glory -- even if they spend years trying to comprehend it ."
positive,"the movie's ripe , enrapturing beauty will tempt those willing to probe its inscrutable mysteries ."
neutral,"@Mommy_gaga,  #Win an @Apple iPod Touch and get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps"
neutral,ok it is back @iphone @apple
positive,"ms . fulford-wierzbicki is almost spooky in her sulky , calculating lolita turn ."
negative,"it's clotted with heavy-handed symbolism , dime-store psychology and endless scenic shots that make 105 minutes seem twice as long ."
negative,"why , you may ask , why should you buy the movie milk when the tv cow is free ? there's no good answer to that one ."
positive,the film overcomes the regular minefield of coming-of-age cliches with potent doses of honesty and sensitivity .
negative,the skirmishes for power waged among victims and predators settle into an undistinguished rhythm of artificial suspense .
negative,really does feel like a short stretched out to feature length .
neutral,Video: SIRI also gets angry. http://t.co/Xx1chZbN  @chrisvoss @apple #apple #siri #iphone4S #Ai
neutral,"@_alastair w/ respect, the old alternatives were talking to a computer in india or the geek squad. @apple does a pretty great job."
positive,"ultimately , the message of trouble every day seems to be that all sexual desire disrupts life's stasis ."
neutral,The iPhone update has segregated my contacts between iPhone users and non-iPhone users. They just had to call out those non-users @apple
negative,laggard drama wending its way to an uninspired philosophical epiphany .
negative,"ultimately , in the history of the academy , people may be wondering what all that jazz was about "" chicago "" in 2002 . zellweger's whiny pouty-lipped poof faced and spindly attempt at playing an ingenue makes her nomination as best actress even more of a an a"
negative,"everything's serious , poetic , earnest and -- sadly -- dull ."
negative,"yet another iteration of what's become one of the movies' creepiest conventions , in which the developmentally disabled are portrayed with almost supernatural powers to humble , teach and ultimately redeem their mentally "" superior "" friends , family . . ."
neutral,RT @bsdalton: @apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11
positive,"the tone is balanced , reflective and reasonable ."
positive,when it really counts . . . bloody sunday connects on a visceral level that transcends language .
negative,"it's not only dull because we've seen [eddie] murphy do the genial-rogue shtick to death , but because the plot is equally hackneyed ."
neutral,@apple store #Towson waiting at Genius bar - huge crowd waiting for #iPhone 4s @michaelmark @nicolelil http://t.co/x92sweCh
positive,"merely as a technical , logistical feat , russian ark marks a cinematic milestone ."
positive,"who knows what exactly godard is on about in this film , but his words and images don't have to add up to mesmerize you ."
positive,"you could say that it's slow at times , you could say that a few of the characters act in ways that real people wouldn't , but one thing you couldn't say is that alias betty is predictable ."
positive,"though everything might be literate and smart , it never took off and always seemed static ."
positive,"the story wraps back around on itself in the kind of elegant symmetry that's rare in film today , but be warned : it's a slow slog to get there ."
negative,an extremely unpleasant film .
positive,"the stunning , dreamlike visuals will impress even those viewers who have little patience for euro-film pretension ."
positive,"as lo-fi as the special effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a way that george lucas has long forgotten ."
negative,"during the tuxedo's 90 minutes of screen time , there isn't one true 'chan moment' ."
neutral,"@apple stuck it to @amazon when it unveiled iCloud, showing that the placement of 'i' before the name of even a failed effort yields success"
neutral,@nansen @apple I have not heard of that. Hubby had no problems- I have not done it yet.
positive,jacquot's tosca is a treat .
negative,the most anti-human big studio picture since 3000 miles to graceland .
negative,"talky , artificial and opaque . . . an interesting technical exercise , but a tedious picture ."
positive,"it's this memory-as-identity obviation that gives secret life its intermittent unease , reaffirming that long-held illusions are indeed reality , and that erasing them recasts the self ."
neutral,@brady I am surprised @apple did not think of/anticipate that......
negative,below is well below expectations .
neutral,@twalve too busy having slappy hissy-fits with Samsung? @Apple
positive,an exhilarating experience .
neutral,I want Siri on my iPhone4 ! @apple
positive,bubba ho-tep is a wonderful film with a bravura lead performance by bruce campbell that doesn't deserve to leave the building until everyone is aware of it .
negative,"it is messy , uncouth , incomprehensible , vicious and absurd ."
neutral,too many companies don't have @apple management-- 60 sec vid-http://bit.ly/pwLpgQ #entrepreneur #startup @scalecomputing #pioniq
negative,"mckay seems embarrassed by his own invention and tries to rush through the intermediary passages , apparently hoping that the audience will not notice the glaring triteness of the plot device he has put in service ."
negative,"a feature-length , r-rated , road-trip version of mama's family ."
negative,"bisset delivers a game performance , but she is unable to save the movie ."
positive,"the level of maturity displayed by this 33-year-old first-time feature director is astonishing , considering her inexperience and her subject matter ."
negative,"an infuriating film . just when you think you are making sense of it , something happens that tells you there is no sense ."
positive,"bourne , jason bourne . he can scale a building like a super hero , he can out-stealth any agent , he'll get the girl . he's super spy !"
negative,this film biggest problem ? no laughs .
neutral,iPhone 4S: Setup SIRI for your Tweets. http://t.co/ws7LINTS @apple #apple #iphone #siri
negative,the movie weighs no more than a glass of flat champagne .
positive,"despite its flaws , secretary stays in your head and makes you question your own firmly held positions ."
positive,"the story feels more like a serious read , filled with heavy doses of always enticing sayles dialogue ."
positive,"over-the-top and a bit ostentatious , this is a movie that's got oodles of style and substance ."
positive,this is the best american movie about troubled teens since 1998's whatever .
positive,"disney's live-action division has a history of releasing cinematic flotsam , but this is one occasion when they have unearthed a rare gem ."
positive,kinnear gives a tremendous performance .
positive,"it might be tempting to regard mr . andrew and his collaborators as oddballs , but mr . earnhart's quizzical , charming movie allows us to see them , finally , as artists ."
positive,"a very witty take on change , risk and romance , and the film uses humour to make its points about acceptance and growth ."
positive,a masterpiece four years in the making .
positive,"everytime you think undercover brother has run out of steam , it finds a new way to surprise and amuse ."
negative,"since dahmer resorts to standard slasher flick thrills when it should be most in the mind of the killer , it misses a major opportunity to be truly revelatory about his psyche ."
neutral,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/en0iacwR #PampersHelloApps"
positive,"it's fun , but the code-talk will fly right over everyone's head"
positive,"the year's happiest surprise , a movie that deals with a real subject in an always surprising way ."
negative,"aside from showing us in explicit detail how difficult it is to win over the two-drink-minimum crowd , there's little to be learned from watching 'comedian'"
neutral,RT @TravisDommert:Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to #innov...
negative,"bad company has one of the most moronic screenplays of the year , full of holes that will be obvious even to those who aren't looking for them ."
neutral,I wish someone would gift me an unlocked iPhone 4s. #iPhone @Apple
negative,amazingly dopey .
positive,a simmering psychological drama in which the bursts of sudden violence are all the more startling for the slow buildup that has preceded them .
positive,"it sounds sick and twisted , but the miracle of shainberg's film is that it truly is romance"
negative,what we get . . . is caddyshack crossed with the loyal order of raccoons .
positive,kaufman creates an eerie sense of not only being there at the time of these events but the very night matthew was killed .
positive,"i complain all the time about seeing the same ideas repeated in films over and over again , but the bourne identity proves that a fresh take is always possible ."
positive,attal mixes comedy with a serious exploration of ego and jealousy within a seemingly serene marriage .
neutral,Wow... @Apple sold 4 million iPhone 4S in a single weekend... http://t.co/WDLHZsza
positive,"stay clear of reminding yourself that it's a "" true story "" and you're likely to have one helluva time at the movies ."
negative,"eventually , they will have a showdown , but , by then , your senses are as mushy as peas and you don't care who fires the winning shot ."
positive,an unabashedly schmaltzy and thoroughly enjoyable true story .
positive,"with the film's striking ending , one realizes that we have a long way to go before we fully understand all the sexual permutations involved ."
neutral,iPhone 4S First Weekend Sales Top Four Million: http://t.co/Dm4acTYv via @Apple themselves. Big sales for the new phone.
neutral,RT @MarcMonster: Siri keeps trying to send me to escort services....is that legal? @Apple
positive,"nearly surreal , dabbling in french , this is no simple movie , and you'll be taking a risk if you choose to see it . i enjoyed the ride ( bumps and all ) , creamy depth , and ultimate theme ."
neutral,Back to the Future 2 where @Apple didn't even have IPhone
positive,"still pretentious and filled with subtext , but entertaining enough at 'face value' to recommend to anyone looking for something different ."
positive,this examination of aquatic life off the shores of the baja california peninsula of mexico offers an engrossing way to demonstrate the virtues of the imax format .
negative,"parker should be commended for taking a fresh approach to familiar material , but his determination to remain true to the original text leads him to adopt a somewhat mannered tone . . . that ultimately dulls the human tragedy at the story's core ."
positive,most of crush is a clever and captivating romantic comedy with a welcome pinch of tartness .
negative,jonathan parker's bartleby should have been the be-all-end-all of the modern-office anomie films .
positive,"sweet home alabama "" is what it is – a nice , harmless date film . . ."
neutral,@Apple needs to take down the Steve Jobs tribute and get back to promoting the brand - put the Cloud on the front page and start explaining
neutral,"Why @Apple so valuable, good analysis of trended profits, iOS vs. Microsoft: Comparing the bottom lines  http://t.co/k9qst4R4 via @asymco"
positive,fuller would surely have called this gutsy and at times exhilarating movie a great yarn .
positive,"by presenting an impossible romance in an impossible world , pumpkin dares us to say why either is impossible -- which forces us to confront what's possible and what we might do to make it so ."
negative,"see clockstoppers if you have nothing better to do with 94 minutes . but be warned , you too may feel time has decided to stand still . or that the battery on your watch has died ."
positive,". . . if you're in a mind set for goofy comedy , the troopers will entertain with their gross outs , bawdy comedy and head games ."
negative,"about as enjoyable , i would imagine , as searching for a quarter in a giant pile of elephant feces . . . positively dreadful ."
positive,"by the end of no such thing the audience , like beatrice , has a watchful affection for the monster ."
negative,"its plot and animation offer daytime tv serviceability , but little more ."
positive,"the principals in this cast are all fine , but bishop and stevenson are standouts ."
negative,banal and predictable .
positive,"without heavy-handedness , dong provides perspective with his intelligent grasp of human foibles and contradictions ."
negative,"as an actor's showcase , hart's war has much to recommend it , even if the top-billed willis is not the most impressive player . as a story of dramatic enlightenment , the screenplay by billy ray and terry george leaves something to be desired ."
negative,gussied up with so many distracting special effects and visual party tricks that it's not clear whether we're supposed to shriek or laugh .
negative,"[n]o matter how much good will the actors generate , showtime eventually folds under its own thinness ."
negative,…the maudlin way its story unfolds suggests a director fighting against the urge to sensationalize his material .
negative,gaghan . . . has thrown every suspenseful cliché in the book at this nonsensical story .
negative,"this misty-eyed southern nostalgia piece , in treading the line between sappy and sanguine , winds up mired in tear-drenched quicksand ."
negative,brisk hack job .
negative,"unfortunately , carvey's rubber-face routine is no match for the insipid script he has crafted with harris goldberg ."
positive,"foster nails the role , giving a tight , focused performance illuminated by shards of feeling ."
positive,fisher has bared his soul and confronted his own shortcomings here in a way . . . that feels very human and very true to life .
negative,there's nothing to gain from watching they . it isn't scary . it hates its characters . it finds no way to entertain or inspire its viewers .
negative,"silly , loud and goofy ."
positive,"the film is exhilarating to watch because sandler , liberated from the constraints of formula , reveals unexpected depths as an actor ."
positive,"finally , a genre movie that delivers -- in a couple of genres , no less ."
positive,an endearingly offbeat romantic comedy with a great meet-cute gimmick .
negative,"every potential twist is telegraphed well in advance , every performance respectably muted ; the movie itself seems to have been made under the influence of rohypnol ."
negative,"this slow-moving swedish film offers not even a hint of joy , preferring to focus on the humiliation of martin as he defecates in bed and urinates on the plants at his own birthday party ."
neutral,@fundingroadmap @apple also knowing that this is no ending http://t.co/q08cBcuE
negative,"stealing harvard doesn't care about cleverness , wit or any other kind of intelligent humor ."
negative,a film that loses sight of its own story .
positive,the movie is one of the best examples of artful large format filmmaking you are likely to see anytime soon .
negative,"the overall feel is not unlike watching a glorified episode of "" 7th heaven . """
negative,"there's something unintentionally comic in the film's drumbeat about authenticity , given the stale plot and pornographic way the film revels in swank apartments , clothes and parties ."
neutral,Hall Pass had me rolling...... @Apple bee's lookin for nookie really
neutral,"#Siri on @Apple #iPhone4S can allow unauthorized access to texts and emails, even when the phone is locked!! http://t.co/0q5dLt22"
negative,"it's not nearly as fresh or enjoyable as its predecessor , but there are enough high points to keep this from being a complete waste of time ."
positive,the dangerous lives of altar boys' take on adolescence feels painfully true .
neutral,Is @Apple's voice #tech really as impressive as the net thinks it is? http://t.co/Rbf23CNX #siri
positive,a charming yet poignant tale of the irrevocable ties that bind .
positive,"all the performances are top notch and , once you get through the accents , all or nothing becomes an emotional , though still positive , wrench of a sit ."
negative,"a poorly scripted , preachy fable that forgets about unfolding a coherent , believable story in its zeal to spread propaganda ."
neutral,Smh at @ItsTheSituation for trying to cut in line for a 4S. Cmon mayne if @Apple's cofounder stood in line then you are too.
positive,"unlike most teen flicks , swimming takes its time to tell its story , casts mostly little-known performers in key roles , and introduces some intriguing ambiguity ."
neutral,@apple @appstore @mac @iOs @Ipad @siri Will siri be available for iPad 2?
positive,"the film's greatest asset is how much it's not just another connect-the-dots , spy-on-the-run picture ."
positive,this is simply the most fun you'll ever have with a documentary !
positive,"there are moments in this account of the life of artist frida kahlo that are among cinema's finest this year . unfortunately , they're sandwiched in between the most impossibly dry account of kahlo's life imaginable ."
negative,"plodding , poorly written , murky and weakly acted , the picture feels as if everyone making it lost their movie mojo ."
positive,this bold and lyrical first feature from raja amari expands the pat notion that middle-aged women just wanna have fun into a rousing treatise of sensual empowerment .
negative,tries to work in the same vein as the brilliance of animal house but instead comes closer to the failure of the third revenge of the nerds sequel .
neutral,Siri keeps trying to send me to escort services....is that legal? @Apple
negative,"the art direction is often exquisite , and the anthropomorphic animal characters are beautifully realized through clever makeup design , leaving one to hope that the eventual dvd release will offer subtitles and the original italian-language soundtrack ."
positive,"a masterful film from a master filmmaker , unique in its deceptive grimness , compelling in its fatalist worldview ."
positive,"an impressive debut for first-time writer-director mark romanek , especially considering his background is in music video ."
positive,it ultimately stands forth as an important chronicle of the abuses of one of latin america's most oppressive regimes .
negative,the inherent limitations of using a video game as the source material movie are once again made all too clear in this schlocky horror/action hybrid .
negative,. . . bibbidy-bobbidi-bland .
negative,no amount of blood and disintegrating vampire cadavers can obscure this movie's lack of ideas .
negative,it's easy to love robin tunney -- she's pretty and she can act -- but it gets harder and harder to understand her choices .
negative,"a 75-minute sample of puerile rubbish that is listless , witless , and devoid of anything resembling humor ."
positive,"like most bond outings in recent years , some of the stunts are so outlandish that they border on being cartoonlike . a heavy reliance on cgi technology is beginning to creep into the series ."
positive,notorious c . h . o . has oodles of vulgar highlights .
positive,[villeneuve] seems to realize intuitively that even morality is reduced to an option by the ultimate mysteries of life and death .
positive,"not for everyone , but for those with whom it will connect , it's a nice departure from standard moviegoing fare ."
neutral,@Apple MacBook Air.. satiliktir.
negative,too silly to take seriously .
negative,"this is an ungainly movie , ill-fitting , with its elbows sticking out where the knees should be ."
neutral,gulp...@Apple sells 4 million iPhone 4S in 3 days - Yahoo! Finance http://t.co/Zv7DXrIA via @YahooFinance
neutral,The folks at @apple are awesome! So glad I a #mactard
positive,. . . there are enough moments of heartbreaking honesty to keep one glued to the screen .
negative,. . . a pretentious mess . . .
negative,these two are generating about as much chemistry as an iraqi factory poised to receive a un inspector .
positive,"a thoughtful , moving piece that faces difficult issues with honesty and beauty ."
negative,the basic premise is intriguing but quickly becomes distasteful and downright creepy .
positive,"romanek keeps the film constantly taut . . . reflecting the character's instability with a metaphorical visual style and an unnerving , heartbeat-like score ."
negative,"it throws quirky characters , odd situations , and off-kilter dialogue at us , all as if to say , "" look at this ! this is an interesting movie ! "" but the film itself is ultimately quite unengaging ."
neutral,@audrievv @apple You can still use  #MobileMe webhosting (with or without #iWeb) after converting to #iCloud.
negative,"when a movie asks you to feel sorry for mick jagger's sex life , it already has one strike against it ."
negative,its one-sidedness . . . flirts with propaganda .
positive,"exquisitely acted and masterfully if preciously interwoven… [the film] addresses in a fascinating , intelligent manner the intermingling of race , politics and local commerce ."
negative,the entire movie is so formulaic and forgettable that it's hardly over before it begins to fade from memory .
positive,"the film delivers not just the full assault of reno's immense wit and insight , but a time travel back to what it felt like during those unforgettably uncertain days ."
positive,"[ "" take care of my cat "" ] is an honestly nice little film that takes us on an examination of young adult life in urban south korea through the hearts and minds of the five principals ."
negative,the one not-so-small problem with expecting is that the entire exercise has no real point .
negative,the trappings of i spy are so familiar you might as well be watching a rerun .
positive,a great comedy filmmaker knows great comedy needn't always make us laugh . tim story's not there yet - but 'barbershop' shows he's on his way .
negative,". . . jones , despite a definitely distinctive screen presence , just isn't able to muster for a movie that , its title notwithstanding , should have been a lot nastier if it wanted to fully capitalize on its lead's specific gifts ."
negative,"imagine kevin smith , the blasphemous bad boy of suburban jersey , if he were stripped of most of his budget and all of his sense of humor . the result might look like vulgar ."
neutral,Apple sold FOUR MILLION iPhone 4S's in the first weekend: http://t.co/DdU2qM7O (via @Apple) #phonerecord #twiceiphone4sales
positive,perhaps no picture ever made has more literally showed that the road to hell is paved with good intentions .
positive,"a screenplay more ingeniously constructed than "" memento """
positive,"doug liman , the director of bourne , directs the traffic well , gets a nice wintry look from his locations , absorbs us with the movie's spycraft and uses damon's ability to be focused and sincere ."
positive,"my goodness , queen latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts . she must have a very strong back ."
positive,digital-video documentary about stand-up comedians is a great glimpse into a very different world .
negative,"no better or worse than 'truth or consequences , n . m . ' or any other interchangeable actioner with imbecilic mafia toolbags botching a routine assignment in a western backwater ."
negative,a sincere but dramatically conflicted gay coming-of-age tale .
positive,"celebrated at sundance , this slight comedy of manners has winning performances and a glossy , glib charm that's hard to beat ."
negative,"stale first act , scrooge story , blatant product placement , some very good comedic songs , strong finish , dumb fart jokes ."
neutral,@Apple Not Likely to Win Appstore Suit Case Against @Amazon http://t.co/GNcDGQsc
positive,"ranging from funny to shattering and featuring some of the year's best acting , personal velocity gathers plenty of dramatic momentum ."
neutral,"@iancollinsuk @Apple what's incredible, is that people still buy into apple as world beater's.....not true anymore."
positive,this is a very fine movie -- go see it .
positive,happy
positive,happy
positive,happy
positive,happy
positive,happy
positive,good
positive,good
positive,good
positive,good
positive,good
positive,empowering
positive,empowering
positive,empowering
positive,flawless
positive,flawless
positive,flawless
positive,flawless
positive,awesome
positive,awesome
positive,awesome
positive,great
positive,great
positive,great
positive,great
positive,flourish
positive,flourish
positive,flourish
positive,flourish
positive,flourish
positive,inspire
positive,inspire
positive,inspire
positive,jubilant
positive,jubilant
positive,jubilant
positive,love
positive,love
positive,love
positive,miracle
positive,miracle
positive,miracle
positive,motivate
positive,motivate
positive,motivate
positive,magnificient
positive,magnificient
positive,magnificient
positive,magnificient
positive,nice
positive,nice
positive,nice
positive,noble
positive,noble
positive,noble
positive,noble
positive,smile
positive,smile
positive,smile
positive,smile
positive,laugh
positive,laugh
positive,laugh
positive,laugh
positive,triumph
positive,triumph
positive,triumph
positive,victory
positive,victory
positive,victory
positive,won
positive,won
positive,won
positive,bless
positive,bless
positive,bless
positive,good
positive,good
positive,great
positive,great
positive,good
positive,amazingly dopey .
positive,amazing
positive,cool
positive,cool
positive,cool
positive,cool
positive,cheerful
positive,cheerful
positive,cheerful
positive,excellent
positive,excellent
positive,excellent
positive,exciting
positive,exciting
positive,exciting
positive,fantastic
positive,fantastic
positive,fantastic
positive,friendly
positive,friendly
positive,friendly
negative,bad
negative,bad
negative,bad
negative,bad
negative,bad
negative,disgusting
negative,disgusting
negative,disgusting
negative,disgusting
negative,disgusting
negative,tense
negative,tense
negative,tense
negative,terrible
negative,terrible
negative,terrible
negative,awful
negative,awful
negative,awful
negative,awful
negative,fail
negative,fail
negative,fail
negative,fail
negative,fail
negative,nasty
negative,nasty
negative,sick
negative,sick
negative,sick
negative,rip
negative,rip
negative,rip
negative,rip
negative,R.I.P.
negative,R.I.P.
negative,R.I.P.
negative,R.I.P.
negative,sorry
negative,sorry
negative,sorry
negative,sorry
negative,sorry
negative,sad
negative,sad
negative,sad
negative,sad
negative,dead
negative,dead
negative,dead
negative,dead
negative,damage
negative,damage
negative,damage
negative,damage
negative,damage
negative,evil
negative,evil
negative,evil
negative,reject
negative,reject
negative,reject
negative,reject
negative,reject
negative,quit
negative,quit
negative,quit
negative,quit
negative,quit
negative,quit
negative,injured
negative,injured
negative,injured
negative,injured
negative,injured
negative,upset
negative,upset
negative,upset
negative,upset
negative,unlucky
negative,unlucky
negative,unlucky
negative,unlucky
negative,unlucky
negative,unjust
negative,unjust
negative,unjust
negative,unjust
negative,unfair
negative,unfair
negative,unfair
negative,unfair
negative,terrible
negative,terrible
negative,terrible
negative,ill
negative,ill
negative,ill
negative,immature
negative,immature
positive,pass
positive,pass
positive,pass
positive,win
positive,win
positive,win
negative,evil
negative,lose
negative,lose
negative,lose
positive,win
positive,win
positive,win
positive,win
positive,win
positive,win
positive,win
positive,win
positive,win
positive,fun
positive,fun
positive,fun
positive,fun
positive,fun
positive,fun
positive,fun
positive,fun
positive,fun
negative,blunder
negative,blunder
negative,blunder
negative,blunder
negative,blunder
negative,unpaid
negative,unpaid
negative,unpaid
negative,unpaid
negative,unpaid
negative,unpaid
negative,unpaid
negative,unpaid
negative,disaster
negative,disaster
negative,disaster
negative,disaster
negative,disaster
negative,disaster
negative,disaster
negative,disaster
negative,disaster
negative,disaster
negative,disaster
negative,disaster
negative,disaster
negative,disaster
negative,scam
negative,scam
negative,scam
negative,scam
negative,scam
negative,scam
negative,scam
negative,scam
negative,scam
negative,scam
negative,scam
negative,scam
negative,scam
negative,scam
negative,scam
negative,bhakt
negative,bhakt
negative,bhakt
negative,bhakt
negative,bhakt
negative,bhakt
negative,bhakt
negative,bhakt
negative,crisis
negative,crisis
negative,crisis
negative,crisis
negative,crisis
negative,crisis
negative,crisis
negative,crisis
negative,crisis
negative,queue
negative,queue
negative,queue
negative,queue
negative,queue
negative,queue
negative,queue
negative,queue
negative,loss
negative,loss
negative,loss
negative,loss
negative,loss
